Date,Year,Temp Avg (°C),Precipitation (mm),Windspeed (km/h),Humidity (%),Temp Avg (°C)_norm,Precipitation (mm)_norm,Windspeed (km/h)_norm,Humidity (%)_norm,Qty (Sales)_BRUSHETTA CLASSICA - 2502,Qty (Sales)_FOC ROSEMARY - 7512,Qty (Sales)_LASAGNE - 3513,Qty (Sales)_MOZZARELLA FRITTA - 2003,Qty (Sales)_NONNAS BURGER - 6502,Qty (Sales)_ONION RINGS - 7507,Qty (Sales)_PENNE ARRABBIATA - 3500,Qty (Sales)_PENNE CON POLLO - 3507,Qty (Sales)_PENNE SALSICCIA - 3506,Qty (Sales)_PZ MARGHERITA - 4500,Qty (Sales)_PZ MESSICANA - 4504,Qty (Sales)_RIBEYE STEAK - 6501,Qty (Sales)_SKINNY FRIES - 7510,Qty (Sales)_SPAG BOLGNESE - 3504,Qty (Sales)_SPAG CARBONARA - 3503,Qty (Sales)_SPAG POMODORO - 3502,Qty (Sales)_TA FOC ROSE - 25600,Qty (Sales)_TA LASAGNE - 25200,Qty (Sales)_TA MARG PZ - 25300,Qty (Sales)_TA NONNAS BURGER - 25106,Qty (Sales)_TA PENNE ARRABBIATA - 25208,Qty (Sales)_TA PENNE POLLO - 25206,Qty (Sales)_TA PENNE SALSICCIA - 25204,Qty (Sales)_TA SKINNY FRIES - 25505,Qty (Sales)_TA SPAG BOLOGNESE - 25203,Qty (Sales)_TA SPAG CARBONARA - 25202,Qty (Sales)_TA SPAG POMODORO - 25209,Gross Rev._BRUSHETTA CLASSICA - 2502,Gross Rev._FOC ROSEMARY - 7512,Gross Rev._LASAGNE - 3513,Gross Rev._MOZZARELLA FRITTA - 2003,Gross Rev._NONNAS BURGER - 6502,Gross Rev._ONION RINGS - 7507,Gross Rev._PENNE ARRABBIATA - 3500,Gross Rev._PENNE CON POLLO - 3507,Gross Rev._PENNE SALSICCIA - 3506,Gross Rev._PZ MARGHERITA - 4500,Gross Rev._PZ MESSICANA - 4504,Gross Rev._RIBEYE STEAK - 6501,Gross Rev._SKINNY FRIES - 7510,Gross Rev._SPAG BOLGNESE - 3504,Gross Rev._SPAG CARBONARA - 3503,Gross Rev._SPAG POMODORO - 3502,Gross Rev._TA FOC ROSE - 25600,Gross Rev._TA LASAGNE - 25200,Gross Rev._TA MARG PZ - 25300,Gross Rev._TA NONNAS BURGER - 25106,Gross Rev._TA PENNE ARRABBIATA - 25208,Gross Rev._TA PENNE POLLO - 25206,Gross Rev._TA PENNE SALSICCIA - 25204,Gross Rev._TA SKINNY FRIES - 25505,Gross Rev._TA SPAG BOLOGNESE - 25203,Gross Rev._TA SPAG CARBONARA - 25202,Gross Rev._TA SPAG POMODORO - 25209,Net Rev._BRUSHETTA CLASSICA - 2502,Net Rev._FOC ROSEMARY - 7512,Net Rev._LASAGNE - 3513,Net Rev._MOZZARELLA FRITTA - 2003,Net Rev._NONNAS BURGER - 6502,Net Rev._ONION RINGS - 7507,Net Rev._PENNE ARRABBIATA - 3500,Net Rev._PENNE CON POLLO - 3507,Net Rev._PENNE SALSICCIA - 3506,Net Rev._PZ MARGHERITA - 4500,Net Rev._PZ MESSICANA - 4504,Net Rev._RIBEYE STEAK - 6501,Net Rev._SKINNY FRIES - 7510,Net Rev._SPAG BOLGNESE - 3504,Net Rev._SPAG CARBONARA - 3503,Net Rev._SPAG POMODORO - 3502,Net Rev._TA FOC ROSE - 25600,Net Rev._TA LASAGNE - 25200,Net Rev._TA MARG PZ - 25300,Net Rev._TA NONNAS BURGER - 25106,Net Rev._TA PENNE ARRABBIATA - 25208,Net Rev._TA PENNE POLLO - 25206,Net Rev._TA PENNE SALSICCIA - 25204,Net Rev._TA SKINNY FRIES - 25505,Net Rev._TA SPAG BOLOGNESE - 25203,Net Rev._TA SPAG CARBONARA - 25202,Net Rev._TA SPAG POMODORO - 25209,Day of the Week_Friday,Day of the Week_Monday,Day of the Week_Saturday,Day of the Week_Sunday,Day of the Week_Thursday,Day of the Week_Tuesday,Day of the Week_Wednesday,Is_Holiday,Is_Weekend,Month,Quarter,Dish_Type_Side,Dish_Type_Starter,Total_Daily_Sales
2023-02-14,2023,6.8,0.5841999999999999,14.1,81.9,-0.5936193616933132,-0.6183961886925798,-1.1490948356686947,-0.0449874664619321,10.0,3.0,2.0,15.0,2.0,0.0,6.0,10.0,7.0,8.0,5.0,2.0,9.0,5.0,5.0,0.0,1.0,0.0,5.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,64.5,17.85,19.9,97.5,25.9,0.0,57.0,119.5,83.65,71.6,59.75,49.9,31.05,49.75,59.75,0.0,4.95,0.0,37.5,8.95,8.5,25.5,8.5,7.5,17.0,17.0,7.5,53.75,14.88,16.58,81.25,21.58,0.0,47.5,99.58,69.71,59.67,49.79,41.58,25.88,41.46,49.79,0.0,4.12,0.0,31.25,7.46,7.08,21.25,7.08,6.25,14.17,14.17,6.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2,1,0,0,109.0
2023-02-15,2023,7.8,101.98099999999998,31.7,78.7,-0.3845379499225331,0.1518406590604938,0.6979676500902681,-0.4559797294852988,3.0,2.0,1.0,2.0,1.0,0.0,5.0,4.0,3.0,2.0,0.0,0.0,5.0,2.0,7.0,3.0,1.0,0.0,7.0,0.0,1.0,0.0,4.0,2.0,1.0,2.0,0.0,19.35,11.9,9.95,13.0,12.95,0.0,47.5,47.8,35.85,17.9,0.0,0.0,17.25,19.9,83.65,26.85,4.95,0.0,52.5,0.0,8.5,0.0,34.0,5.0,8.5,17.0,0.0,16.12,9.92,8.29,10.83,10.79,0.0,39.58,39.83,29.88,14.92,0.0,0.0,14.38,16.58,69.71,22.38,4.12,0.0,43.75,0.0,7.08,0.0,28.33,4.17,7.08,14.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,1,0,0,58.0
2023-02-16,2023,7.7,75.3618,31.0,92.1,-0.4054460910996111,-0.050365807984902,0.6245049375884911,1.2650503719250463,3.0,5.0,2.0,7.0,2.0,1.0,5.0,5.0,2.0,1.0,0.0,0.0,3.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,3.0,1.0,0.0,1.0,0.0,19.35,29.75,19.9,45.5,25.9,3.95,47.5,59.75,23.9,8.95,0.0,0.0,10.35,9.95,59.75,0.0,4.95,0.0,7.5,0.0,42.5,8.5,25.5,2.5,0.0,8.5,0.0,16.12,24.79,16.58,37.92,21.58,3.29,39.58,49.79,19.92,7.46,0.0,0.0,8.62,8.29,49.79,0.0,4.12,0.0,6.25,0.0,35.42,7.08,21.25,2.08,0.0,7.08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,1,0,0,55.0
2023-02-17,2023,8.5,337.3374,54.1,79.2,-0.238180961682987,1.9396699755133953,3.04877445014713,-0.3917621883878978,8.0,4.0,3.0,15.0,3.0,0.0,4.0,8.0,8.0,0.0,5.0,2.0,8.0,1.0,10.0,1.0,4.0,0.0,4.0,1.0,1.0,1.0,3.0,5.0,0.0,1.0,0.0,51.6,23.8,29.85,97.5,38.85,0.0,38.0,95.6,95.6,0.0,59.75,49.9,27.6,9.95,119.5,8.95,19.8,0.0,30.0,8.95,8.5,8.5,25.5,12.5,0.0,8.5,0.0,43.0,19.83,24.88,81.25,32.38,0.0,31.67,79.67,79.67,0.0,49.79,41.58,23.0,8.29,99.58,7.46,16.5,0.0,25.0,7.46,7.08,7.08,21.25,10.42,0.0,7.08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,100.0
2023-02-18,2023,6.2,285.9024,24.0,93.5,-0.7190682087557813,1.5489561436747243,-0.1101221874292781,1.44485948699777,13.0,12.0,5.0,11.0,3.0,0.0,2.0,13.0,15.0,11.0,11.0,4.0,16.0,0.0,10.0,2.0,3.0,4.0,7.0,0.0,4.0,5.0,5.0,3.0,2.0,1.0,2.0,83.85,71.4,49.75,71.5,38.85,0.0,19.0,155.35,179.25,98.45,131.45,99.8,55.2,0.0,119.5,17.9,14.85,34.0,52.5,0.0,34.0,42.5,42.5,7.5,17.0,8.5,15.0,69.88,59.5,41.46,59.58,32.38,0.0,15.83,129.46,149.38,82.04,109.54,83.17,46.0,0.0,99.58,14.92,12.38,28.33,43.75,0.0,28.33,35.42,35.42,6.25,14.17,7.08,12.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,2,1,0,0,164.0
2023-02-19,2023,7.4,7.9502,44.4,87.9,-0.4681705146308451,-0.5624421090712393,2.0307911483367924,0.7256230267068796,6.0,4.0,8.0,5.0,3.0,0.0,5.0,12.0,4.0,6.0,5.0,1.0,14.0,0.0,7.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,6.0,3.0,1.0,2.0,1.0,38.7,23.8,79.6,32.5,38.85,0.0,47.5,143.4,47.8,53.7,59.75,24.95,48.3,0.0,83.65,0.0,9.9,8.5,15.0,0.0,8.5,17.0,51.0,7.5,8.5,17.0,7.5,32.25,19.83,66.33,27.08,32.38,0.0,39.58,119.5,39.83,44.75,49.79,20.79,40.25,0.0,69.71,0.0,8.25,7.08,12.5,0.0,7.08,14.17,42.5,6.25,7.08,14.17,6.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,2,1,0,0,101.0
2023-02-20,2023,10.6,38.8112,40.3,88.6,0.200890003035651,-0.3280138099680367,1.60050954654067,0.8155275842432396,1.0,4.0,1.0,3.0,3.0,0.0,2.0,1.0,2.0,4.0,1.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,4.0,2.0,1.0,0.0,6.45,23.8,9.95,19.5,38.85,0.0,19.0,11.95,23.9,35.8,11.95,0.0,10.35,0.0,47.8,8.95,0.0,0.0,0.0,0.0,42.5,0.0,8.5,10.0,17.0,8.5,0.0,5.38,19.83,8.29,16.25,32.38,0.0,15.83,9.96,19.92,29.83,9.96,0.0,8.62,0.0,39.83,7.46,0.0,0.0,0.0,0.0,35.42,0.0,7.08,8.33,14.17,7.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,43.0
2023-02-21,2023,9.3,20.675599999999996,26.4,88.0,-0.0709158322663628,-0.4657766128978199,0.1417499697196712,0.738466534926359,2.0,2.0,2.0,2.0,2.0,0.0,3.0,5.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,12.9,11.9,19.9,13.0,25.9,0.0,28.5,59.75,71.7,26.85,0.0,0.0,6.9,0.0,0.0,0.0,4.95,0.0,15.0,0.0,8.5,0.0,17.0,7.5,8.5,8.5,0.0,10.75,9.92,16.58,10.83,21.58,0.0,23.75,49.79,59.75,22.38,0.0,0.0,5.75,0.0,0.0,0.0,4.12,0.0,12.5,0.0,7.08,0.0,14.17,6.25,7.08,7.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2,1,0,0,40.0
2023-02-22,2023,6.4,77.8256,22.8,77.7,-0.6772519264016251,-0.0316501330770744,-0.2360582660037528,-0.5844148116801008,2.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,12.9,5.95,29.85,6.5,0.0,0.0,0.0,35.85,35.85,17.9,11.95,0.0,10.35,0.0,47.8,0.0,0.0,0.0,7.5,0.0,0.0,8.5,8.5,0.0,0.0,8.5,0.0,10.75,4.96,24.88,5.42,0.0,0.0,0.0,29.88,29.88,14.92,9.96,0.0,8.62,0.0,39.83,0.0,0.0,0.0,6.25,0.0,0.0,7.08,7.08,0.0,0.0,7.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,1,0,0,27.0
2023-02-23,2023,4.0,6.35,25.3,83.5,-1.1790473146514977,-0.5745976505062201,0.0263085643597362,0.1605086650497502,6.0,2.0,5.0,9.0,2.0,0.0,4.0,8.0,4.0,1.0,2.0,1.0,7.0,0.0,5.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7,11.9,49.75,58.5,25.9,0.0,38.0,95.6,47.8,8.95,23.9,24.95,24.15,0.0,59.75,8.95,0.0,0.0,22.5,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,32.25,9.92,41.46,48.75,21.58,0.0,31.67,79.67,39.83,7.46,19.92,20.79,20.12,0.0,49.79,7.46,0.0,0.0,18.75,0.0,7.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,1,0,0,61.0
2023-02-24,2023,7.9,2.2859999999999996,23.0,72.7,-0.363629808745455,-0.6054688668490287,-0.2150689195746737,-1.2265902226541106,7.0,6.0,5.0,11.0,4.0,0.0,8.0,4.0,9.0,5.0,1.0,0.0,14.0,3.0,9.0,0.0,6.0,0.0,10.0,1.0,2.0,1.0,6.0,4.0,1.0,3.0,1.0,45.15,35.7,49.75,71.5,51.8,0.0,76.0,47.8,107.55,44.75,11.95,0.0,48.3,29.85,107.55,0.0,29.7,0.0,75.0,8.95,17.0,8.5,51.0,10.0,8.5,25.5,7.5,37.62,29.75,41.46,59.58,43.17,0.0,63.33,39.83,89.62,37.29,9.96,0.0,40.25,24.88,89.62,0.0,24.75,0.0,62.5,7.46,14.17,7.08,42.5,8.33,7.08,21.25,6.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,121.0
2023-02-25,2023,2.9,0.635,17.3,71.3,-1.4090368675993554,-0.6180102984882946,-0.8132652928034287,-1.4063993377268342,8.0,4.0,9.0,16.0,3.0,0.0,10.0,9.0,13.0,12.0,5.0,0.0,14.0,0.0,12.0,1.0,1.0,2.0,11.0,0.0,1.0,3.0,2.0,4.0,1.0,0.0,0.0,51.6,23.8,89.55,104.0,38.85,0.0,95.0,107.55,155.35,107.4,59.75,0.0,48.3,0.0,143.4,8.95,4.95,17.0,82.5,0.0,8.5,25.5,17.0,10.0,8.5,0.0,0.0,43.0,19.83,74.62,86.67,32.38,0.0,79.17,89.62,129.46,89.5,49.79,0.0,40.25,0.0,119.5,7.46,4.12,14.17,68.75,0.0,7.08,21.25,14.17,8.33,7.08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,2,1,0,0,141.0
2023-02-26,2023,3.1,0.0,7.9,76.3,-1.3672205852451995,-0.6228339260418585,-1.7997645749701476,-0.7642239267528244,3.0,3.0,7.0,8.0,1.0,0.0,3.0,10.0,11.0,6.0,3.0,0.0,11.0,0.0,3.0,0.0,2.0,3.0,6.0,0.0,3.0,1.0,2.0,4.0,2.0,1.0,0.0,19.35,17.85,69.65,52.0,12.95,0.0,28.5,119.5,131.45,53.7,35.85,0.0,37.95,0.0,35.85,0.0,9.9,25.5,45.0,0.0,25.5,8.5,17.0,10.0,17.0,8.5,0.0,16.12,14.88,58.04,43.33,10.79,0.0,23.75,99.58,109.54,44.75,29.88,0.0,31.62,0.0,29.88,0.0,8.25,21.25,37.5,0.0,21.25,7.08,14.17,8.33,14.17,7.08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,2,1,0,0,93.0
2023-02-27,2023,1.5,0.0,13.0,83.1,-1.7017508440784477,-0.6228339260418585,-1.2645362410286298,0.1091346321718287,5.0,1.0,5.0,8.0,1.0,0.0,3.0,6.0,7.0,1.0,4.0,1.0,6.0,1.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,32.25,5.95,49.75,52.0,12.95,0.0,28.5,71.7,83.65,8.95,47.8,24.95,20.7,9.95,47.8,35.8,0.0,17.0,0.0,0.0,0.0,0.0,8.5,5.0,0.0,0.0,0.0,26.88,4.96,41.46,43.33,10.79,0.0,23.75,59.75,69.71,7.46,39.83,20.79,17.25,8.29,39.83,29.83,0.0,14.17,0.0,0.0,0.0,0.0,7.08,4.17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,62.0
2023-02-28,2023,5.0,1.905,11.8,75.4,-0.9699659028807174,-0.608363043381167,-1.3904723196031046,-0.879815500728145,6.0,1.0,3.0,2.0,1.0,0.0,3.0,4.0,3.0,5.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,38.7,5.95,29.85,13.0,12.95,0.0,28.5,47.8,35.85,44.75,0.0,0.0,31.05,0.0,35.85,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,5.0,0.0,8.5,0.0,32.25,4.96,24.88,10.83,10.79,0.0,23.75,39.83,29.88,37.29,0.0,0.0,25.88,0.0,29.88,0.0,0.0,0.0,0.0,0.0,0.0,7.08,0.0,4.17,0.0,7.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2,1,0,0,44.0
2023-03-01,2023,6.0,1.6256,20.5,72.9,-0.7608844911099373,-0.610485439504735,-0.4774357499381628,-1.20090320621515,9.0,1.0,8.0,5.0,4.0,0.0,4.0,7.0,7.0,9.0,1.0,1.0,12.0,0.0,4.0,0.0,2.0,1.0,19.0,0.0,4.0,0.0,1.0,3.0,3.0,0.0,0.0,58.05,5.95,79.6,32.5,51.8,0.0,38.0,83.65,83.65,80.55,11.95,24.95,41.4,0.0,47.8,0.0,9.9,8.5,142.5,0.0,34.0,0.0,8.5,7.5,25.5,0.0,0.0,48.38,4.96,66.33,27.08,43.17,0.0,31.67,69.71,69.71,67.12,9.96,20.79,34.5,0.0,39.83,0.0,8.25,7.08,118.75,0.0,28.33,0.0,7.08,6.25,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,3,1,0,0,105.0
2023-03-02,2023,5.9,6.6548,21.7,73.6,-0.7817926322870152,-0.5722823092805095,-0.3514996713636881,-1.11099864867879,5.0,1.0,1.0,4.0,0.0,0.0,4.0,6.0,7.0,2.0,4.0,4.0,6.0,0.0,4.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,0.0,32.25,5.95,9.95,26.0,0.0,0.0,38.0,71.7,83.65,17.9,47.8,99.8,20.7,0.0,47.8,8.95,14.85,8.5,22.5,8.95,0.0,8.5,8.5,7.5,25.5,25.5,0.0,26.88,4.96,8.29,21.67,0.0,0.0,31.67,59.75,69.71,14.92,39.83,83.17,17.25,0.0,39.83,7.46,12.38,7.08,18.75,7.46,0.0,7.08,7.08,6.25,21.25,21.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,3,1,0,0,68.0
2023-03-03,2023,4.0,0.0,13.6,72.0,-1.1790473146514977,-0.6228339260418585,-1.201568201741393,-1.3164947801904725,7.0,8.0,8.0,15.0,1.0,0.0,8.0,8.0,13.0,9.0,6.0,0.0,17.0,1.0,5.0,2.0,2.0,0.0,3.0,2.0,2.0,0.0,4.0,4.0,2.0,5.0,1.0,45.15,47.6,79.6,97.5,12.95,0.0,76.0,95.6,155.35,80.55,71.7,0.0,58.65,9.95,59.75,17.9,9.9,0.0,22.5,17.9,17.0,0.0,34.0,10.0,17.0,42.5,7.5,37.62,39.67,66.33,81.25,10.79,0.0,63.33,79.67,129.46,67.12,59.75,0.0,48.88,8.29,49.79,14.92,8.25,0.0,18.75,14.92,14.17,0.0,28.33,8.33,14.17,35.42,6.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,0,0,133.0
2023-03-04,2023,2.5,0.3048,10.2,79.9,-1.4926694323076677,-0.6205185848161479,-1.5583870910357378,-0.3018576308515361,7.0,4.0,7.0,11.0,3.0,0.0,6.0,17.0,16.0,6.0,6.0,4.0,18.0,2.0,14.0,3.0,2.0,0.0,6.0,0.0,4.0,0.0,4.0,4.0,1.0,5.0,2.0,45.15,23.8,69.65,71.5,38.85,0.0,57.0,203.15,191.2,53.7,71.7,99.8,62.1,19.9,167.3,26.85,9.9,0.0,45.0,0.0,34.0,0.0,34.0,10.0,8.5,42.5,15.0,37.62,19.83,58.04,59.58,32.38,0.0,47.5,169.29,159.33,44.75,59.75,83.17,51.75,16.58,139.42,22.38,8.25,0.0,37.5,0.0,28.33,0.0,28.33,8.33,7.08,35.42,12.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,3,1,0,0,152.0
2023-03-05,2023,4.7,13.4874,16.6,84.3,-1.0326903264119514,-0.5203800768041627,-0.8867280053052056,0.2632567308055915,9.0,5.0,9.0,15.0,5.0,1.0,6.0,8.0,7.0,6.0,5.0,2.0,16.0,0.0,6.0,2.0,0.0,0.0,9.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,58.05,29.75,89.55,97.5,64.75,3.95,57.0,95.6,83.65,53.7,59.75,49.9,55.2,0.0,71.7,17.9,0.0,0.0,67.5,0.0,8.5,8.5,8.5,5.0,0.0,8.5,0.0,48.38,24.79,74.62,81.25,53.96,3.29,47.5,79.67,69.71,44.75,49.79,41.58,46.0,0.0,59.75,14.92,0.0,0.0,56.25,0.0,7.08,7.08,7.08,4.17,0.0,7.08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,3,1,0,0,117.0
2023-03-06,2023,3.7,9.1186,23.0,72.6,-1.2417717381827311,-0.5535666343726818,-0.2150689195746737,-1.239433730873592,3.0,1.0,9.0,5.0,3.0,0.0,1.0,5.0,2.0,1.0,1.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,19.35,5.95,89.55,32.5,38.85,0.0,9.5,59.75,23.9,8.95,11.95,0.0,27.6,9.95,11.95,8.95,0.0,0.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,8.5,0.0,16.12,4.96,74.62,27.08,32.38,0.0,7.92,49.79,19.92,7.46,9.96,0.0,23.0,8.29,9.96,7.46,0.0,0.0,12.5,0.0,0.0,0.0,0.0,4.17,0.0,7.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,0,0,47.0
2023-03-07,2023,-0.3,0.0,20.5,67.0,-2.0780973852658517,-0.6228339260418585,-0.4774357499381628,-1.9586701911644824,3.0,4.0,6.0,11.0,1.0,0.0,1.0,6.0,6.0,6.0,0.0,0.0,11.0,3.0,8.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,19.35,23.8,59.7,71.5,12.95,0.0,9.5,71.7,71.7,53.7,0.0,0.0,37.95,29.85,95.6,0.0,0.0,0.0,22.5,8.95,0.0,34.0,25.5,7.5,0.0,0.0,0.0,16.12,19.83,49.75,59.58,10.79,0.0,7.92,59.75,59.75,44.75,0.0,0.0,31.62,24.88,79.67,0.0,0.0,0.0,18.75,7.46,0.0,28.33,21.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,3,1,0,0,80.0
2023-03-08,2023,-1.7,0.0,19.9,72.6,-2.3708113617449436,-0.6228339260418585,-0.5404037892254003,-1.239433730873592,1.0,1.0,3.0,1.0,2.0,0.0,0.0,5.0,3.0,1.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.45,5.95,29.85,6.5,25.9,0.0,0.0,59.75,35.85,8.95,47.8,0.0,0.0,19.9,35.85,0.0,0.0,0.0,37.5,0.0,0.0,8.5,0.0,2.5,0.0,0.0,0.0,5.38,4.96,24.88,5.42,21.58,0.0,0.0,49.79,29.88,7.46,39.83,0.0,0.0,16.58,29.88,0.0,0.0,0.0,31.25,0.0,0.0,7.08,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,3,1,0,0,33.0
2023-03-09,2023,-0.4,1.4224,28.6,77.9,-2.0990055264429297,-0.6120290003218756,0.3726327804395418,-0.55872779524114,4.0,4.0,1.0,3.0,2.0,0.0,5.0,6.0,2.0,4.0,1.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,25.8,23.8,9.95,19.5,25.9,0.0,47.5,71.7,23.9,35.8,11.95,0.0,20.7,0.0,35.85,0.0,14.85,0.0,30.0,8.95,0.0,0.0,0.0,2.5,17.0,8.5,0.0,21.5,19.83,8.29,16.25,21.58,0.0,39.58,59.75,19.92,29.83,9.96,0.0,17.25,0.0,29.88,0.0,12.38,0.0,25.0,7.46,0.0,0.0,0.0,2.08,14.17,7.08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,3,1,0,0,53.0
2023-03-10,2023,2.1,8.991599999999998,22.9,64.0,-1.5763019970159795,-0.5545313598833946,-0.2255635927892134,-2.343975437748888,13.0,2.0,7.0,13.0,13.0,0.0,4.0,10.0,13.0,9.0,2.0,0.0,16.0,0.0,4.0,3.0,1.0,0.0,8.0,0.0,2.0,4.0,0.0,4.0,0.0,1.0,0.0,83.85,11.9,69.65,84.5,168.35,0.0,38.0,119.5,155.35,80.55,23.9,0.0,55.2,0.0,47.8,26.85,4.95,0.0,60.0,0.0,17.0,34.0,0.0,10.0,0.0,8.5,0.0,69.88,9.92,58.04,70.42,140.29,0.0,31.67,99.58,129.46,67.12,19.92,0.0,46.0,0.0,39.83,22.38,4.12,0.0,50.0,0.0,14.17,28.33,0.0,8.33,0.0,7.08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,0,0,129.0
2023-03-11,2023,1.5,1.6001999999999998,21.3,77.9,-1.7017508440784477,-0.6106783846068776,-0.3934783642218462,-0.55872779524114,8.0,3.0,10.0,15.0,6.0,0.0,5.0,10.0,7.0,6.0,4.0,6.0,19.0,0.0,7.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,3.0,2.0,4.0,2.0,0.0,51.6,17.85,99.5,97.5,77.7,0.0,47.5,119.5,83.65,53.7,47.8,149.7,65.55,0.0,83.65,8.95,4.95,0.0,22.5,0.0,17.0,0.0,25.5,5.0,34.0,17.0,0.0,43.0,14.88,82.92,81.25,64.75,0.0,39.58,99.58,69.71,44.75,39.83,124.75,54.62,0.0,69.71,7.46,4.12,0.0,18.75,0.0,14.17,0.0,21.25,4.17,28.33,14.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,3,1,0,0,124.0
2023-03-12,2023,6.5,175.768,33.7,92.7,-0.6563437852245472,0.7123461807846121,0.9078611143810597,1.3421114212419287,4.0,3.0,5.0,6.0,6.0,1.0,1.0,5.0,8.0,7.0,0.0,1.0,13.0,1.0,4.0,0.0,2.0,0.0,4.0,0.0,2.0,4.0,4.0,7.0,1.0,2.0,0.0,25.8,17.85,49.75,39.0,77.7,3.95,9.5,59.75,95.6,62.65,0.0,24.95,44.85,9.95,47.8,0.0,9.9,0.0,30.0,0.0,17.0,34.0,34.0,17.5,8.5,17.0,0.0,21.5,14.88,41.46,32.5,64.75,3.29,7.92,49.79,79.67,52.21,0.0,20.79,37.38,8.29,39.83,0.0,8.25,0.0,25.0,0.0,14.17,28.33,28.33,14.58,7.08,14.17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,3,1,0,0,91.0
